frame.number,frame.time_relative,frame.len,frame.time_delta,ip.proto,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.flags,icmp.type,icmp.seq,mqtt.msgtype,label
14112,8546.737967,80,0.000951,6.0,40398.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14113,8546.738011,66,4.4e-05,6.0,1883.0,40398.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14114,8546.738251,70,0.00024,6.0,1883.0,40398.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14115,8546.74172,66,0.003469,6.0,40398.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14116,8546.742363,98,0.000643,6.0,40398.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14117,8546.742397,68,3.4e-05,6.0,40398.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14118,8546.742569,66,0.000172,6.0,1883.0,40398.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14119,8546.742681,66,0.000112,6.0,1883.0,40398.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14120,8546.744427,66,0.001746,6.0,40398.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14121,8546.75137,74,0.006943,6.0,40400.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
14122,8546.751419,74,4.9e-05,6.0,1883.0,40400.0,46949.26733333334,56.53333333333333,0x0012,4.2768,31986.1298,5.0,1
14123,8546.75337,66,0.001951,6.0,40400.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14124,8546.75373,80,0.00036,6.0,40400.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14125,8546.753764,66,3.4e-05,6.0,1883.0,40400.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14126,8546.754041,70,0.000277,6.0,1883.0,40400.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14127,8546.755892,66,0.001851,6.0,40400.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14128,8546.756408,98,0.000516,6.0,40400.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14129,8546.75646,68,5.2e-05,6.0,40400.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14130,8546.75662,66,0.00016,6.0,1883.0,40400.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14131,8546.756731,66,0.000111,6.0,1883.0,40400.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14132,8546.759366,66,0.002635,6.0,40400.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14133,8546.765407,74,0.006041,6.0,40406.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
14134,8546.765455,74,4.8e-05,6.0,1883.0,40406.0,46949.26733333334,56.53333333333333,0x0012,4.2768,31986.1298,5.0,1
14135,8546.767764,66,0.002309,6.0,40406.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14136,8546.767821,80,5.7e-05,6.0,40406.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14137,8546.767844,66,2.3e-05,6.0,1883.0,40406.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14138,8546.768386,70,0.000542,6.0,1883.0,40406.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14139,8546.770109,66,0.001723,6.0,40406.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14140,8546.771586,98,0.001477,6.0,40406.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14141,8546.771621,68,3.5e-05,6.0,40406.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14142,8546.771789,66,0.000168,6.0,1883.0,40406.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14143,8546.771898,66,0.000109,6.0,1883.0,40406.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14144,8546.773682,66,0.001784,6.0,40406.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14145,8546.780047,74,0.006365,6.0,40422.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
14146,8546.780096,74,4.9e-05,6.0,1883.0,40422.0,46949.26733333334,56.53333333333333,0x0012,4.2768,31986.1298,5.0,1
14147,8546.782487,66,0.002391,6.0,40422.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14148,8546.782839,80,0.000352,6.0,40422.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14149,8546.782871,66,3.2e-05,6.0,1883.0,40422.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14150,8546.783145,70,0.000274,6.0,1883.0,40422.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14151,8546.785377,66,0.002232,6.0,40422.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14152,8546.789062,98,0.003685,6.0,40422.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14153,8546.789094,68,3.2e-05,6.0,40422.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14154,8546.789268,66,0.000174,6.0,1883.0,40422.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14155,8546.789379,66,0.000111,6.0,1883.0,40422.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14156,8546.792205,66,0.002826,6.0,40422.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14157,8546.795607,74,0.003402,6.0,40432.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
14158,8546.795654,74,4.7e-05,6.0,1883.0,40432.0,46949.26733333334,56.53333333333333,0x0012,4.2768,31986.1298,5.0,1
14159,8546.797419,66,0.001765,6.0,40432.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14160,8546.797781,80,0.000362,6.0,40432.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14161,8546.797815,66,3.4e-05,6.0,1883.0,40432.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14162,8546.798007,70,0.000192,6.0,1883.0,40432.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14163,8546.801104,66,0.003097,6.0,40432.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14164,8546.801137,98,3.3e-05,6.0,40432.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14165,8546.80117,68,3.3e-05,6.0,40432.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14166,8546.801322,66,0.000152,6.0,1883.0,40432.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14167,8546.801429,66,0.000107,6.0,1883.0,40432.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14168,8546.803673,66,0.002244,6.0,40432.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14169,8546.810786,74,0.007113,6.0,40440.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
14170,8546.810833,74,4.7e-05,6.0,1883.0,40440.0,46949.26733333334,56.53333333333333,0x0012,4.2768,31986.1298,5.0,1
14171,8546.812775,66,0.001942,6.0,40440.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14172,8546.81313,80,0.000355,6.0,40440.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14173,8546.813163,66,3.3e-05,6.0,1883.0,40440.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14174,8546.813365,70,0.000202,6.0,1883.0,40440.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14175,8546.815898,66,0.002533,6.0,40440.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14176,8546.815928,98,3e-05,6.0,40440.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14177,8546.815945,68,1.7e-05,6.0,40440.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14178,8546.816112,66,0.000167,6.0,1883.0,40440.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14179,8546.816224,66,0.000112,6.0,1883.0,40440.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14180,8546.818309,66,0.002085,6.0,40440.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14181,8546.825541,74,0.007232,6.0,40454.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
14182,8546.825587,74,4.6e-05,6.0,1883.0,40454.0,46949.26733333334,56.53333333333333,0x0012,4.2768,31986.1298,5.0,1
14183,8546.828169,66,0.002582,6.0,40454.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14184,8546.828226,80,5.7e-05,6.0,40454.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14185,8546.828248,66,2.2e-05,6.0,1883.0,40454.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14186,8546.828743,70,0.000495,6.0,1883.0,40454.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14187,8546.832286,66,0.003543,6.0,40454.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14188,8546.832909,98,0.000623,6.0,40454.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14189,8546.833154,68,0.000245,6.0,40454.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14190,8546.833312,66,0.000158,6.0,1883.0,40454.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14191,8546.833413,66,0.000101,6.0,1883.0,40454.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14192,8546.835488,66,0.002075,6.0,40454.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14193,8546.842188,74,0.0067,6.0,40456.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
14194,8546.842232,74,4.4e-05,6.0,1883.0,40456.0,46949.26733333334,56.53333333333333,0x0012,4.2768,31986.1298,5.0,1
14195,8546.843985,66,0.001753,6.0,40456.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14196,8546.844361,80,0.000376,6.0,40456.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14197,8546.844392,66,3.1e-05,6.0,1883.0,40456.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14198,8546.844555,70,0.000163,6.0,1883.0,40456.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14199,8546.846981,66,0.002426,6.0,40456.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14200,8546.847004,99,2.3e-05,6.0,40456.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14201,8546.847018,68,1.4e-05,6.0,40456.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14202,8546.847166,66,0.000148,6.0,1883.0,40456.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14203,8546.847262,66,9.6e-05,6.0,1883.0,40456.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14204,8546.850306,66,0.003044,6.0,40456.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14205,8546.856085,74,0.005779,6.0,40472.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
14206,8546.856129,74,4.4e-05,6.0,1883.0,40472.0,46949.26733333334,56.53333333333333,0x0012,4.2768,31986.1298,5.0,1
14207,8546.857748,66,0.001619,6.0,40472.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14208,8546.858464,80,0.000716,6.0,40472.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14209,8546.858504,66,4e-05,6.0,1883.0,40472.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14210,8546.858719,70,0.000215,6.0,1883.0,40472.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14211,8546.860586,66,0.001867,6.0,40472.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14212,8546.861378,99,0.000792,6.0,40472.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14213,8546.861427,68,4.9e-05,6.0,40472.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14214,8546.861606,66,0.000179,6.0,1883.0,40472.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14215,8546.861711,66,0.000105,6.0,1883.0,40472.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14216,8546.863912,66,0.002201,6.0,40472.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14217,8546.870408,74,0.006496,6.0,40474.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
14218,8546.870452,74,4.4e-05,6.0,1883.0,40474.0,46949.26733333334,56.53333333333333,0x0012,4.2768,31986.1298,5.0,1
14219,8546.872598,66,0.002146,6.0,40474.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14220,8546.872911,80,0.000313,6.0,40474.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14221,8546.872941,66,3e-05,6.0,1883.0,40474.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14222,8546.873225,70,0.000284,6.0,1883.0,40474.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14223,8546.875684,66,0.002459,6.0,40474.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14224,8546.875715,99,3.1e-05,6.0,40474.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14225,8546.876086,68,0.000371,6.0,40474.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14226,8546.876262,66,0.000176,6.0,1883.0,40474.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14227,8546.876378,66,0.000116,6.0,1883.0,40474.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14228,8546.878196,66,0.001818,6.0,40474.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14229,8546.884867,74,0.006671,6.0,40488.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
14230,8546.884911,74,4.4e-05,6.0,1883.0,40488.0,46949.26733333334,56.53333333333333,0x0012,4.2768,31986.1298,5.0,1
14231,8546.886746,66,0.001835,6.0,40488.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14232,8546.887113,80,0.000367,6.0,40488.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14233,8546.887142,66,2.9e-05,6.0,1883.0,40488.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14234,8546.887395,70,0.000253,6.0,1883.0,40488.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14235,8546.892068,66,0.004673,6.0,40488.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14236,8546.892587,99,0.000519,6.0,40488.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14237,8546.89264,68,5.3e-05,6.0,40488.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14238,8546.892799,66,0.000159,6.0,1883.0,40488.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14239,8546.892913,66,0.000114,6.0,1883.0,40488.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14240,8546.895109,66,0.002196,6.0,40488.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14241,8546.901551,74,0.006442,6.0,40494.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
14242,8546.9016,74,4.9e-05,6.0,1883.0,40494.0,46949.26733333334,56.53333333333333,0x0012,4.2768,31986.1298,5.0,1
14243,8546.903845,66,0.002245,6.0,40494.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14244,8546.903903,80,5.8e-05,6.0,40494.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14245,8546.903924,66,2.1e-05,6.0,1883.0,40494.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14246,8546.904459,70,0.000535,6.0,1883.0,40494.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14247,8546.907063,66,0.002604,6.0,40494.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14248,8546.907092,99,2.9e-05,6.0,40494.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14249,8546.907109,68,1.7e-05,6.0,40494.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14250,8546.907289,66,0.00018,6.0,1883.0,40494.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14251,8546.9074,66,0.000111,6.0,1883.0,40494.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14252,8546.909672,66,0.002272,6.0,40494.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14253,8546.91609,74,0.006418,6.0,40500.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
14254,8546.916131,74,4.1e-05,6.0,1883.0,40500.0,46949.26733333334,56.53333333333333,0x0012,4.2768,31986.1298,5.0,1
14255,8546.917734,66,0.001603,6.0,40500.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14256,8546.918134,80,0.0004,6.0,40500.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14257,8546.918168,66,3.4e-05,6.0,1883.0,40500.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14258,8546.918346,70,0.000178,6.0,1883.0,40500.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14259,8546.92058,66,0.002234,6.0,40500.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14260,8546.92061,99,3e-05,6.0,40500.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14261,8546.920627,68,1.7e-05,6.0,40500.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14262,8546.920802,66,0.000175,6.0,1883.0,40500.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14263,8546.920911,66,0.000109,6.0,1883.0,40500.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14264,8546.922868,66,0.001957,6.0,40500.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14265,8546.930142,74,0.007274,6.0,40506.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
14266,8546.930186,74,4.4e-05,6.0,1883.0,40506.0,46949.26733333334,56.53333333333333,0x0012,4.2768,31986.1298,5.0,1
14267,8546.931982,66,0.001796,6.0,40506.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14268,8546.932327,80,0.000345,6.0,40506.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14269,8546.932359,66,3.2e-05,6.0,1883.0,40506.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14270,8546.932631,70,0.000272,6.0,1883.0,40506.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14271,8546.934754,66,0.002123,6.0,40506.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14272,8546.935302,99,0.000548,6.0,40506.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14273,8546.935331,68,2.9e-05,6.0,40506.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14274,8546.935495,66,0.000164,6.0,1883.0,40506.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14275,8546.935599,66,0.000104,6.0,1883.0,40506.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14276,8546.937536,66,0.001937,6.0,40506.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14277,8546.946953,74,0.009417,6.0,40508.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
14278,8546.946999,74,4.6e-05,6.0,1883.0,40508.0,46949.26733333334,56.53333333333333,0x0012,4.2768,31986.1298,5.0,1
14279,8546.949346,66,0.002347,6.0,40508.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14280,8546.949717,80,0.000371,6.0,40508.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14281,8546.949748,66,3.1e-05,6.0,1883.0,40508.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14282,8546.949976,70,0.000228,6.0,1883.0,40508.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14283,8546.95344,66,0.003464,6.0,40508.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14284,8546.953485,99,4.5e-05,6.0,40508.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14285,8546.9535,68,1.5e-05,6.0,40508.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14286,8546.953654,66,0.000154,6.0,1883.0,40508.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14287,8546.953776,66,0.000122,6.0,1883.0,40508.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14288,8546.955642,66,0.001866,6.0,40508.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14289,8546.963342,74,0.0077,6.0,40514.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
14290,8546.963393,74,5.1e-05,6.0,1883.0,40514.0,46949.26733333334,56.53333333333333,0x0012,4.2768,31986.1298,5.0,1
14291,8546.965913,66,0.00252,6.0,40514.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14292,8546.965969,80,5.6e-05,6.0,40514.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14293,8546.965992,66,2.3e-05,6.0,1883.0,40514.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14294,8546.966472,70,0.00048,6.0,1883.0,40514.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14295,8546.968328,66,0.001856,6.0,40514.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14296,8546.968956,99,0.000628,6.0,40514.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14297,8546.96899,68,3.4e-05,6.0,40514.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14298,8546.969171,66,0.000181,6.0,1883.0,40514.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14299,8546.969281,66,0.00011,6.0,1883.0,40514.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14300,8546.971455,66,0.002174,6.0,40514.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14301,8546.97807,74,0.006615,6.0,40524.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
14302,8546.97812,74,5e-05,6.0,1883.0,40524.0,46949.26733333334,56.53333333333333,0x0012,4.2768,31986.1298,5.0,1
14303,8546.980719,66,0.002599,6.0,40524.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14304,8546.980777,80,5.8e-05,6.0,40524.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,1.0,1
14305,8546.980798,66,2.1e-05,6.0,1883.0,40524.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14306,8546.981291,70,0.000493,6.0,1883.0,40524.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,2.0,1
14307,8546.983694,66,0.002403,6.0,40524.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14308,8546.983726,99,3.2e-05,6.0,40524.0,1883.0,46949.26733333334,56.53333333333333,0x0018,4.2768,31986.1298,3.0,1
14309,8546.983744,68,1.8e-05,6.0,40524.0,1883.0,46949.26733333334,56.53333333333333,0x0019,4.2768,31986.1298,14.0,1
14310,8546.983923,66,0.000179,6.0,1883.0,40524.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14311,8546.984037,66,0.000114,6.0,1883.0,40524.0,46949.26733333334,56.53333333333333,0x0011,4.2768,31986.1298,5.0,1
14312,8546.98622,66,0.002183,6.0,40524.0,1883.0,46949.26733333334,56.53333333333333,0x0010,4.2768,31986.1298,5.0,1
14313,8546.993557,74,0.007337,6.0,40538.0,1883.0,46949.26733333334,56.53333333333333,0x0002,4.2768,31986.1298,5.0,1
